"","Comp 1","Comp 2","Comp 3","Comp 4","Comp 5","Comp 6","Comp 7"
"1466",-0.0551016101079393,-0.0581634204646863,0.0287217227462071,0.0731612453155076,0.0334236342988061,-0.00489455888520771,-0.0189223225053516
"1468",-0.0541667978511544,-0.058558988894404,0.0288600749189896,0.0725919803382657,0.0330999176327452,-0.00682744414004599,-0.0224512739853291
"1470",-0.0530824507912476,-0.0589783436566441,0.0289851178695408,0.0720367472175633,0.0328592877580818,-0.00853274640215949,-0.0253758346035485
"1472",-0.051870394970306,-0.0594330594131735,0.0290492702799783,0.0714384474508914,0.0325775693587138,-0.0101283666569054,-0.0279519540889213
"1474",-0.0505484779117002,-0.0599208659149735,0.0290297160206954,0.070739918552341,0.0321924318144607,-0.0118395170508752,-0.0308270314581707
"1476",-0.0491314948264054,-0.0604265680774851,0.0289222432929503,0.069936290735189,0.0317212141383788,-0.0136602544076736,-0.0340223640009871
"1478",-0.0476338079997942,-0.0609415230890409,0.0287139247065482,0.0690284443394928,0.0311360681262583,-0.0155617523097216,-0.037501608506485
"1480",-0.0460555838465725,-0.0614509286035468,0.0284038537554015,0.0680262970603003,0.0304276049846654,-0.0176020861704538,-0.0413898580050741
"1482",-0.0443766732818156,-0.0619203142965881,0.028024224047717,0.0669592206133367,0.0296239800060141,-0.019657455913668,-0.0453324472369551
"1484",-0.0426024808466924,-0.0623560143649767,0.0275546615596145,0.065825830814595,0.028705174161692,-0.0215873717232518,-0.0489902158369695
"1486",-0.0407373264525383,-0.0627606495180552,0.0269794208082824,0.0646347079209993,0.0277142303329111,-0.0233555187437811,-0.0521796891774427
"1488",-0.0387673668578989,-0.0631143738000965,0.0263156837538936,0.0633977030518096,0.0267148735462921,-0.024832943481133,-0.0545372066520335
"1490",-0.0366884209615295,-0.0634005683925586,0.0255687568200402,0.0621129402397036,0.0256731598930377,-0.0259714169956023,-0.0560637547463536
